Lipid,Class,FAD265_m3_59_B,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_D,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m2_74_A,FAD261_m3_81_A,FAD309_55_A,FAD325_39_A,FAD265_m2_74_C,FAD261_m3_81_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(4:1),CAR,5023.740364074707,6130.980434417725,14353.22095489502,6091.800430297852,8166.600589752197,8031.660530090332,6929.040512084961,13581.440971374512,11585.400825500488,5955.720443725586,11768.780849456787,12094.321029663086,7305.500495910644,9687.680793762209,9941.34075164795,5671.240409851074,7143.620491027832,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,2076.700138092041,2224.6001777648926,3879.620269775391,2299.400146484375,3001.2202377319336,2810.3401985168457,2262.0001525878906,3910.660316467285,3751.580276489258,2353.100151062012,3304.4602394104004,3374.3202323913574,2314.020156860352,2630.3202018737798,3060.660221099853,2283.76016998291,2640.4201736450195,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(5:0),CAR,1952.3601417541504,1965.220142364502,4039.5603103637695,2640.740188598633,3385.6602363586426,2446.020191192627,2219.4001388549805,3919.660278320313,3443.880207061768,1848.6401290893557,3210.560234069824,3327.6802406311035,2420.14017868042,2811.680202484131,2775.200206756592,2255.62015914917,2390.820171356201,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,2109.5601501464844,2231.120174407959,3870.4202613830566,2280.220157623291,2717.0001945495605,2777.920196533203,2170.2401580810547,4105.300296783447,3725.380302429199,2311.2201385498047,4101.800308227539,4086.640277862549,2395.780170440674,2971.6202278137207,3313.400203704834,1867.8801155090327,2559.020198822021,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(5:1),CAR,1589.1601181030271,1674.5201148986816,2520.3201599121094,1840.180118560791,2100.380146026612,1895.6801223754885,1983.880126953125,2538.64017868042,2101.6001586914062,1723.9801177978516,2068.040142059326,2762.100196838379,2069.780143737793,2045.0801277160645,2402.680160522461,1650.680103302002,2031.5201416015625,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1642.3001174926758,1688.0201225280762,2429.640182495117,1855.5201530456543,2411.3001556396484,1990.0401496887207,1723.2601127624512,2610.820182800293,2315.0801696777344,1745.400119781494,2405.1601600646973,2456.560173034668,1816.620128631592,2236.260162353516,2038.0201377868648,1555.5201034545898,1809.440139770508,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(6:0),CAR,1447.360107421875,1520.040111541748,1948.2601318359373,1586.960105895996,1870.320140838623,1686.7201194763184,1495.720115661621,1741.6001319885254,1671.8801231384275,1411.3601112365725,1847.8601417541504,1897.0801315307615,1510.760097503662,1842.7401313781736,1770.4601249694824,1533.4801025390625,1663.4001007080078,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,1890.4201278686523,1861.6201248168943,3641.040264129639,2332.60013961792,2814.660213470459,2442.6001586914062,2279.380157470703,3381.160243988037,2669.4802055358887,1781.5801315307615,3004.8401794433594,3051.4202194213867,2083.2401542663574,2510.26016998291,2672.960189819336,1731.2601280212402,2244.3801612854004,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(6:1),CAR,4397.320346832275,5805.28044128418,13705.180938720703,5592.24040222168,7398.940528869629,7371.380561828613,6077.340480804443,11038.300765991213,9679.540634155272,4452.440338134766,9851.520698547363,10186.940673828123,5850.200382232666,8028.340549468994,8412.820575714111,4663.940338134766,6792.740482330322,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(6:1)_QUAL,CAR,2041.240135192871,1967.2601318359373,3734.64026260376,2055.8401412963867,2609.9001808166504,2439.0401763916016,2043.6201438903809,3322.8602294921875,2858.6402168273926,1903.040138244629,2723.180191040039,4132.6002769470215,2072.2801513671875,2772.1001892089844,2469.820156097412,2129.58016204834,2190.1601638793945,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(7:0),CAR,1583.040111541748,1486.7201080322266,2079.280143737793,1537.760108947754,1798.1201248168943,1619.2001304626465,1530.260108947754,1986.360134124756,2002.0001487731931,1502.8601150512695,1822.920124053955,2289.340187072754,1554.8801193237305,1633.2001266479492,1565.7201080322266,1529.9400939941406,1947.2601318359373,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(7:0)_QUAL,CAR,2605.880176544189,2608.720195770264,4870.560291290283,3713.6002922058105,6103.820449829102,5425.960391998291,3819.4202613830566,8431.280578613281,7227.900535583496,3241.0402450561523,8288.12056350708,8324.000549316406,3775.500228881836,4055.020275115967,6343.420406341553,3027.2602005004883,5624.080371856689,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(8:0),CAR,2422.500186920166,2281.2001457214355,6508.880439758301,2654.740196228028,3727.200263977051,3387.80025100708,2793.300201416016,4908.160316467285,3881.9202919006343,2582.380176544189,4327.140319824219,4978.460357666016,3076.4801864624023,3499.540252685547,3973.080265045166,2603.440185546875,3285.100212097168,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(8:0)_QUAL,CAR,2144.18013381958,2375.6201934814453,4623.5803565979,2222.020164489746,3098.660228729248,2965.1402168273926,2520.520168304444,4368.420291900635,3759.720245361328,2096.4601516723637,3572.6002616882324,3901.180286407471,2504.180156707764,2776.860191345215,3398.9202308654785,2047.0001525878904,2690.900184631348,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(8:1),CAR,2838.1802101135254,2772.5802268981934,5532.04035949707,3101.500244140625,3921.140266418457,3289.340232849121,2820.8201942443848,4718.16028213501,4665.340347290039,2494.2601928710938,4615.06037902832,4859.720321655273,3025.600227355957,4534.920337677002,3916.9802780151367,2964.780204772949,3226.600204467773,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(8:1)_QUAL,CAR,3553.240261077881,4037.320297241211,9250.080619812012,3618.72025680542,6466.54048538208,5331.820327758789,4228.580314636231,8286.520603179932,7967.080562591553,3252.080223083496,7398.700511932373,8880.240631103516,3732.0602684021,5765.460422515869,6602.020336151123,3421.7002487182617,5348.480297088623,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(9:0),CAR,1416.8601036071775,1573.5001258850098,2256.180156707764,1575.300106048584,1810.9601211547847,1829.08012008667,1484.840114593506,2107.14013671875,1937.200138092041,1599.1400985717771,1733.5801277160645,2025.3001518249512,1462.800106048584,1737.9401245117188,1709.8801193237305,1475.8400993347168,1800.6201210021973,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR(9:0)_QUAL,CAR,1906.300148010254,1950.2401542663572,4151.820297241211,2203.2201614379883,3168.3802185058594,2881.3802032470703,2344.300178527832,4043.6602935791016,3601.9002647399902,2014.020156860352,3510.800224304199,3773.100261688232,2576.68017578125,2828.9602088928223,3044.920192718506,2017.6401557922363,2704.800205230713,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CAR_QUAL,CAR,1908.1001205444336,2146.440143585205,2922.3001823425293,1933.6401252746584,2335.980155944824,2636.320205688477,1789.4201278686523,3109.340263366699,2635.040195465088,1834.680118560791,2598.2601890563965,3054.700206756592,2685.3601570129395,2257.380157470703,2382.9201736450195,1811.920124053955,1887.8401412963867,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(12:0),CE,5025.460342407227,5221.480392456055,5244.980365753174,5210.900371551514,5130.30037689209,5177.480381011963,5105.680305480957,5116.200386047363,5306.160381317139,5224.900360107422,5201.0403175354,5336.760364532471,5103.720333099365,5338.6403732299805,5408.180366516113,5176.620346069336,5206.50036239624,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(14:0),CE,5220.560359954834,5167.840377807617,5530.400405883789,5238.960346221924,5106.840320587158,5480.800365447998,5460.320373535156,5283.880348205566,5523.000392913818,5498.480361938477,5257.6403465271,5683.620410919189,5307.780364990234,5597.800399780273,5578.900409698486,5185.380355834961,5403.240364074707,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(14:1),CE,5149.060352325439,5068.980377197266,5246.960357666016,5147.720352172852,5040.800342559814,5077.940341949463,5239.600379943848,5218.100395202637,5389.880405426025,5194.560329437256,5068.480339050293,5200.740379333496,5130.920352935791,5181.680351257324,5227.8603515625,5101.640361785889,5151.1803550720215,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(15:0),CE,5367.980377197266,5858.740428924561,5618.160427093506,5390.300373077393,5253.12036895752,5411.080352783203,5818.320392608643,5113.580375671387,6047.120433807373,5733.4603843688965,5427.30037689209,5989.06042098999,5295.580379486084,5377.980373382568,5781.30037689209,5206.300380706787,5369.840358734131,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(15:1),CE,6248.980438232422,7352.520519256592,5978.02038192749,6950.760517120361,5271.140369415283,6407.50044631958,6758.420478820801,5639.400394439697,6775.080493927002,7131.100494384766,5791.460376739502,9701.400703430176,5846.020404815674,6563.460453033447,7412.440502166748,5484.080383300781,5919.480407714844,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(16:2),CE,5115.320384979248,5181.28035736084,5199.620349884033,5125.0403480529785,5137.580341339111,5243.060352325439,5198.320358276367,5132.360397338867,5334.4003829956055,5433.400379180908,5133.780326843262,5294.200397491455,5246.920356750488,5332.680370330811,5358.760372161865,5119.34033203125,5499.320373535156,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(16:3),CE,5219.520355224609,5174.160396575928,5299.960369110107,5311.880393981934,5128.7403564453125,5380.100353240967,5474.30037689209,5268.28039932251,5507.600421905518,5233.860382080078,5208.520336151123,5395.600364685059,5156.260368347168,5417.900394439697,5473.780406951904,5308.800399780273,5222.680358886719,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(17:0),CE,5373.940376281738,5387.720401763916,5517.000396728516,5333.240383148193,5432.840404510498,5558.340362548828,5908.940437316895,5175.220367431641,6037.740440368652,5587.160381317139,5341.640350341797,5600.440399169922,5797.960403442383,6184.920433044434,5955.42041015625,5445.780391693115,5416.58039855957,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(17:1),CE,5148.360374450684,5198.800361633301,5224.900402069092,5334.680393218994,5202.780353546143,5323.600353240967,5310.860366821289,5232.240371704102,5548.340412139893,5521.760406494141,5189.480350494385,5238.000370025635,5296.160358428955,5509.840385437012,5251.260353088379,5225.620388031006,5177.940311431885,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(18:3),CE,5858.540424346924,5914.580436706543,5881.560413360596,6238.880424499512,6213.380451202393,5241.320373535156,5795.760406494141,5625.400428771973,5891.100399017334,5839.160400390625,5495.360374450684,5723.100421905518,5712.860385894775,7216.48051071167,5724.180366516113,5489.3203773498535,5186.0403480529785,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(19:0),CE,5831.100421905518,6615.680507659912,5546.580417633057,5423.000389099121,5419.540386199951,5612.640384674072,5717.040416717529,5377.520393371582,6417.820465087891,6036.100433349609,5347.660312652588,6771.140468597412,5525.100399017334,5708.520370483398,5846.760402679443,5571.8803787231445,5870.480422973633,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(20:0),CE,6198.620429992676,6278.240459442139,5804.340419769287,5745.080406188965,5488.040374755859,5629.360397338867,6243.540420532227,5409.220397949219,6625.500480651856,6128.140430450439,5887.180393218994,6949.900527954102,5587.660388946533,5751.560386657715,6718.320484161377,5696.620391845703,6720.020469665527,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(20:1),CE,5303.020385742188,5627.380435943604,5224.260356903076,5166.540386199951,5327.360363006592,5145.720344543457,5303.160385131836,5136.700374603272,5446.940395355225,5418.860389709473,5177.620330810547,5389.840377807617,5294.440338134766,5419.42036819458,5364.300369262695,5201.240364074707,5242.600337982178,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(20:2),CE,5258.34037399292,5116.980400085449,5377.82039642334,5255.940357208252,5347.980392456055,5328.800380706787,5244.260345458984,5204.300365447998,5310.0404052734375,5202.420356750488,5140.120334625244,5436.820388793945,5102.400344848633,5319.3203773498535,5299.140365600586,5323.460369110107,5268.480388641357,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(20:3),CE,5445.980400085449,5383.380409240723,5421.060371398926,5295.880363464356,5148.840351104736,5415.300369262695,5641.960346221924,5243.420398712158,5390.4603843688965,5357.70036315918,5192.100353240967,5558.180347442627,5516.160385131836,5576.100379943848,5322.380344390869,5189.860370635986,5210.5203285217285,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(20:4),CE,7342.880504608154,9365.540687561035,7278.000484466553,6600.400451660156,6978.180469512939,10609.280780792236,9335.30058670044,6675.44051361084,6946.42053604126,6599.100448608398,6001.520401000977,7060.560493469238,6201.90043258667,7921.940567016602,6757.060501098633,6435.020469665527,5087.940326690674,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(20:5),CE,5464.640380859375,5488.1004066467285,5329.560382843018,5365.000370025635,5215.740379333496,5510.220386505127,5469.46036529541,5237.240383148193,6014.48042678833,5605.960391998291,5160.700332641602,5888.720439910889,5398.220359802246,5588.320404052734,5625.640350341797,5383.280387878418,5478.12036895752,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(22:0),CE,5131.380352020264,5374.700366973877,5453.960414886475,5207.5003662109375,5274.380382537842,5198.880332946777,5178.080348968506,5226.900363922119,5233.420413970947,5444.760391235352,5094.160335540772,5362.080375671387,5215.420352935791,5395.300392150879,5325.860355377197,5252.720352172852,5398.320335388184,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(22:1),CE,5491.000381469727,5406.060382843018,5549.100387573242,5597.240383148193,5371.460395812988,5319.360382080078,5486.480365753174,5228.640365600586,5788.100437164307,5641.320381164551,5352.060375213623,6073.560432434082,5294.200344085693,5673.540370941162,5605.740379333496,5339.080360412598,5376.400363922119,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(22:2),CE,5131.520374298096,5157.480407714844,5116.940372467041,5296.480369567871,5188.3803787231445,5153.240352630615,5187.040378570557,5111.600395202637,5527.300403594971,5311.260349273682,5255.88037109375,5397.120380401611,5170.500358581543,5248.960388183594,5481.840377807617,5222.74036026001,5311.840347290039,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(22:3),CE,5125.920360565186,5088.360401153564,5153.380401611328,5109.400360107422,5147.940361022949,5125.260364532471,5164.660346984863,5055.720375061035,5324.220409393311,5131.840354919434,5166.900318145752,5276.280364990234,5093.760368347168,5079.180328369141,5195.52033996582,5195.660346984863,5172.860328674316,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(22:4),CE,5132.320369720459,5316.680404663086,5184.040370941162,5175.740348815918,5228.5003662109375,5186.42036819458,5281.10037612915,5138.080387115479,5300.320384979248,5247.040363311768,5248.160327911377,5216.640354156494,5154.90034866333,5282.260364532471,5224.400363922119,5328.460388183594,5158.280349731445,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(22:5),CE,5506.880367279053,5441.380393981934,5316.300373077393,5240.880374908447,5683.500392913818,5346.640380859375,5682.460430145264,5224.560386657715,5779.32039642334,5220.320346832275,5390.180370330811,5666.320392608643,5335.2603759765625,5461.480388641357,5380.8803787231445,5289.1803855896,5348.6803550720215,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(22:6),CE,8615.080574035645,8873.200653076172,7114.940456390381,6545.000450134277,7065.140483856201,8606.920528411865,9521.160682678224,7416.460548400879,8840.580657958984,6294.800441741943,7299.940486907959,8813.78056716919,7237.360492706299,8425.760643005371,8781.16061782837,6522.400463104248,5207.560356140137,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(24:1),CE,5173.180370330811,5166.320384979248,5169.240386962891,5256.160358428955,5191.780349731445,5217.360374450684,5290.420387268066,5180.440380096436,5304.18034362793,5386.560363769531,5149.200344085693,5470.740390777588,5208.440361022949,5305.780372619629,5215.48038482666,5193.180351257324,5273.300354003906,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(46:3;O2),CE,5039.76037979126,5164.080379486084,5050.1203536987305,5094.740348815918,5081.540344238281,5118.440349578857,5069.060359954834,5063.960372924805,5104.08039855957,5118.720348358154,5092.280326843262,5096.020351409912,5095.940364837647,5079.440322875977,5080.980323791504,5081.200366973877,5087.640342712402,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(48:3;O2),CE,5040.460353851318,5073.020351409912,5124.480346679688,5082.320358276367,5080.900341033936,5072.560333251953,5109.440349578857,5056.96036529541,5129.000400543213,5087.660335540772,5140.50032043457,5116.6203536987305,5069.3603439331055,5084.5403480529785,5168.100322723389,5159.600353240967,5112.780349731445,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(50:3;O2),CE,5037.620346069336,5082.640338897705,5072.120349884033,5168.120334625244,5081.180347442627,5102.100353240967,5090.860363006592,5079.520366668701,5151.520370483398,5115.980312347412,5211.640327453613,5102.96036529541,5097.200328826904,5081.240345001221,5151.500331878662,5129.460350036621,5112.680362701416,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
CE(52:3;O2),CE,5063.66032409668,5109.400394439697,5075.220344543457,5100.120361328125,5100.740352630615,5066.380355834961,5126.920372009277,5075.300346374512,5211.460346221924,5168.22034072876,5130.44034576416,5187.700366973877,5066.720367431641,5107.820358276367,5138.480346679688,5074.640312194824,5079.320339202881,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
